2026-05-01 10:27:00,055 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 10:27:00,055 - [INFO] - [STARTUP] - Finished server process [92040]
2026-05-01 10:27:00,663 - [INFO] - [STARTUP] - Started server process [92172]
2026-05-01 10:27:00,664 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 10:27:00,664 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 10:27:01,297 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 10:27:01,297 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 10:27:04,794 - [INFO] - [42ef4b64] - request_start | method=POST | path=/batch_predict
2026-05-01 10:27:04,832 - [INFO] - [42ef4b64] - batch_prediction | batch_size=2 
2026-05-01 10:27:04,832 - [INFO] - [42ef4b64] - request_end | status=200 |latency=0.0391s
2026-05-01 10:27:04,833 - [INFO] - [42ef4b64] - 127.0.0.1:53567 - "POST /batch_predict HTTP/1.1" 200
2026-05-01 19:16:14,595 - [INFO] - [3fe4a5cd] - request_start | method=POST | path=/batch_predict
2026-05-01 19:16:14,705 - [INFO] - [3fe4a5cd] - batch_prediction | batch_size=2 
2026-05-01 19:16:14,706 - [INFO] - [3fe4a5cd] - request_end | status=200 |latency=0.1133s
2026-05-01 19:16:14,707 - [INFO] - [3fe4a5cd] - 127.0.0.1:53873 - "POST /batch_predict HTTP/1.1" 200
2026-05-01 19:16:34,271 - [INFO] - [0fc0956c] - request_start | method=POST | path=/batch_predict
2026-05-01 19:16:34,282 - [INFO] - [0fc0956c] - batch_prediction | batch_size=2 
2026-05-01 19:16:34,282 - [INFO] - [0fc0956c] - request_end | status=200 |latency=0.0118s
2026-05-01 19:16:34,282 - [INFO] - [0fc0956c] - 127.0.0.1:53875 - "POST /batch_predict HTTP/1.1" 200
2026-05-01 19:16:46,454 - [INFO] - [b350d9e9] - request_start | method=POST | path=/predict
2026-05-01 19:16:46,459 - [ERROR] - [b350d9e9] - validation_error | field_count=1
2026-05-01 19:16:46,459 - [ERROR] - [b350d9e9] -   validation_error | field=PAQ605 | error=Field required
2026-05-01 19:16:46,460 - [INFO] - [b350d9e9] - request_end | status=422 |latency=0.0061s
2026-05-01 19:16:46,460 - [INFO] - [b350d9e9] - 127.0.0.1:53877 - "POST /predict HTTP/1.1" 422
2026-05-01 19:17:52,910 - [INFO] - [STARTUP] - Shutting down
2026-05-01 19:17:53,014 - [INFO] - [STARTUP] - Waiting for application shutdown.
2026-05-01 19:17:53,019 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 19:17:53,020 - [INFO] - [STARTUP] - Finished server process [92172]
2026-05-01 19:17:54,419 - [INFO] - [STARTUP] - Started server process [92911]
2026-05-01 19:17:54,420 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 19:17:54,420 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 19:17:55,670 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 19:17:55,670 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 19:17:57,724 - [INFO] - [263c1f0b] - request_start | method=POST | path=/predict
2026-05-01 19:17:57,730 - [INFO] - [263c1f0b] - request_end | status=422 |latency=0.0071s
2026-05-01 19:17:57,731 - [INFO] - [263c1f0b] - 127.0.0.1:53889 - "POST /predict HTTP/1.1" 422
2026-05-01 19:30:56,007 - [INFO] - [STARTUP] - Shutting down
2026-05-01 19:30:56,133 - [INFO] - [STARTUP] - Waiting for application shutdown.
2026-05-01 19:30:56,144 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 19:30:56,145 - [INFO] - [STARTUP] - Finished server process [92911]
2026-05-01 19:30:57,409 - [INFO] - [STARTUP] - Started server process [93186]
2026-05-01 19:30:57,409 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 19:30:57,409 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 19:30:58,227 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 19:30:58,227 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 19:31:02,563 - [INFO] - [912ee216] - request_start | method=POST | path=/predict
2026-05-01 19:31:02,579 - [ERROR] - [912ee216] - validation_error | field_count=1
2026-05-01 19:31:02,579 - [ERROR] - [912ee216] -   validation_error | field=PAQ605 | error=Field required
2026-05-01 19:31:02,580 - [INFO] - [912ee216] - request_end | status=422 |latency=0.0176s
2026-05-01 19:31:02,580 - [INFO] - [912ee216] - 127.0.0.1:54054 - "POST /predict HTTP/1.1" 422
2026-05-01 19:32:14,008 - [INFO] - [STARTUP] - Shutting down
2026-05-01 19:32:14,113 - [INFO] - [STARTUP] - Finished server process [93186]
2026-05-01 19:32:17,821 - [INFO] - [STARTUP] - Started server process [93337]
2026-05-01 19:32:17,821 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 19:32:17,822 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 19:32:18,670 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 19:32:18,670 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 19:32:27,621 - [INFO] - [78cfc29b] - request_start | method=POST | path=/predict
2026-05-01 19:32:27,628 - [ERROR] - [78cfc29b] - validation_error | field_count=1
2026-05-01 19:32:27,628 - [ERROR] - [78cfc29b] -   validation_error | field=PAQ605 | error=Field required
2026-05-01 19:32:27,628 - [INFO] - [78cfc29b] - request_end | status=422 |latency=0.0079s
2026-05-01 19:32:27,629 - [INFO] - [78cfc29b] - 127.0.0.1:54067 - "POST /predict HTTP/1.1" 422
2026-05-01 19:33:44,399 - [INFO] - [STARTUP] - Shutting down
2026-05-01 19:33:44,513 - [INFO] - [STARTUP] - Waiting for application shutdown.
2026-05-01 19:33:44,520 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 19:33:44,521 - [INFO] - [STARTUP] - Finished server process [93337]
2026-05-01 19:33:45,412 - [INFO] - [STARTUP] - Started server process [93406]
2026-05-01 19:33:45,414 - [INFO] - [STARTUP] - Waiting for application startup.
